"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PD020","PD030","PD050","PD060","PD070","PD080","PD090","PW010","PW020","PW030","PW040","PW050","PW060","PW070","PW080","PW090","PW100","PW110","PW120","PW130","PW140","PW150","PW160","PW170","PW180","PW190","PW200","PW210","PW220","PX010","PX020","PX030","PX040","PX050","PX200"
"2013","LU",368451,54.4350132625995,"NA","1","2013","12","4",1979,"1","2","3","EU","2","NA","5","1","2","NA","NA","NA","3","9","NA","NA","l-n","NA","NA","1","NA","2","NA","NA","20","1","2","2","2","NA","2","NA",0,2,39631,0,0,590,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","1","NA","NA","6","9","10","4","5","3","5","3","8","NA","8","0","7","4","NA","NA","NA","4","9","NA","2","1",33,36845,"1","2","NA"
"2013","LU",368452,54.4350132625995,"NA","1","2013","10","2",1979,"2","2","1","LU","2","NA","3","1","1","NA","NA","NA","1","4","NA","NA","k","6","13","1","NA","2","NA","NA","19","1","2","2","2","NA","2","NA",0,1,104735,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","NA","9","8","8","4","3","4","NA","NA","NA","8","4","0","0","NA","8","1","1","7","NA","9","1","1",33,36845,"1","2","72.2727311"
"2013","LU",368471,54.4350132625995,"NA","2","2013","90","3",1967,"1","1","2","LU","2","NA","2","1","1","NA","NA","NA","3","4","70","NA","o","NA","13","1","2","NA","NA","NA","25","2","1","2","2","NA","2","NA",0,1,83085,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","1","NA","8","7","6","8","3","4","2","5","NA","NA","NA","5","2","4","7","10","1","1","8","9","10","2","1",45,36847,"1","2","94.24801239"
"2013","LU",368472,54.4350132625995,"NA","1","2013","14","2",1971,"2","2","2","EU","2","NA","3","10","2","2","2","NA","3","7","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","18","2","2","2","1","NA","2","NA",0,1,0,0,0,4317,1,672,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","9","5","8","NA","5","NA","2","NA","2","NA","5","NA","0","99","5","7","NA","NA","6","NA","8","NA","1",41,36847,"1","2","67.5270521"
"2013","LU",368681,54.4350132625995,"NA","1","2013","6","1",1968,"2","1","1","LU","2","NA","3","3","1","1","NA","NA","2","2","40","NA","a","NA","7","1","2","2","NA","NA","19","2","1","3","2","NA","2","NA",0,1,27714,0,0,1990,1,0,23593,0,0,0,0,0,0,0,1,"1","1","1","3","2","1","NA","NA","NA","7","6","3","5","3","5","1","NA","NA","9","0","7","7","6","1","1","5","5","6","4","1",44,36868,"1","2","90.22294496"
"2013","LU",368682,54.4350132625995,"NA","2","2013","26","3",1971,"1","3","1","EU","2","NA","5","2","1","NA","NA","NA","3","3","44","NA","l-n","NA","11","NA","2","2","NA","NA","23","1","2","3","2","NA","2","NA",0,1,298177,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","3","3","1","1","NA","5","9","10","9","4","NA","3","4","2","NA","6","8","6","6","5","8","1","1","7","9","7","2","1",41,36868,"1","2","127.6324085"
"2013","LU",368683,54.4350132625995,"NA","2","2013","51","3",1993,"2","1","1","LU","2","3","2","6","1","NA","NA","NA","3",,"43","NA","NA","1","NA","1","NA","2","NA","NA","18","1","2","3","2","NA","2","1",0,1,0,0,0,1790,1,0,0,0,0,0,0,0,0,6581,1,"1","1","1","1","1","1","NA","8","10","NA","NA","4","NA","NA","5","2","NA","NA","10","8","5","NA","8","NA","2","2","NA","6","3","1",19,36868,"1","2","56.4242045"
"2013","LU",368841,54.4350132625995,"NA","2","2013","20","1",1965,"1","2","1","LU","2","NA","1","5","1","NA","NA","NA","3","8","NA","NA","NA","NA","1","1","2","NA","NA","2","20","2","2","3","2","NA","2","NA",0,1,0,0,0,7705,51,3120,0,0,31681,0,0,0,0,0,1,"1","1","1","1","1","1","NA","7","NA","6","NA","3","NA","2","4","2","8","NA","5","6","99","5","8","1","NA","8","10","9","3","1",47,36884,"1","2","58.48493969"
"2013","LU",368842,54.4350132625995,"NA","2","2013","19","1",1968,"2","2","1","EU","2","NA","5","1","2","1","NA","NA","3","0 - 1","NA","NA","r-u","NA","3","1","2","NA","NA","7","17","3","2","3","2","NA","2","NA",1812,1,33701,0,0,3078,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","NA","NA","6","8","NA","4","2","5","5","NA","8","10","5","NA","5","9","NA","2","8","NA","7","1","1",44,36884,"1","8","NA"
"2013","LU",368921,54.4350132625995,"NA","2","2013","37","2",1974,"1","5","2","LU","2","NA","5","1","1","NA","NA","NA","3","8","70","NA","h","NA","13","1","1","2","NA","NA","16","1","2","3","2","NA","2","NA",4136,1,69390,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"2","1","1","1","2","1","NA","7","9","NA","9","3","5","3","NA","NA","5","4","2","5","1","7","9","NA","1","NA","9","8","1","1",38,36892,"1","2","56.9037016"
"2013","LU",368922,54.4350132625995,"NA","2","2013","17","4",1985,"2","2","3","EU","2","NA","3","1","2","NA","NA","NA","3","5","NA","NA","q","NA","13","1","2","2","NA","NA","15","2","2","3","2","NA","2","NA",0,1,48194,0,0,5904,1,0,0,0,0,0,0,0,0,0,1,"1","3","1","1","1","1","NA","8","8","8","10","3","5","2","4","1","NA","9","6","8","99","9","10","1","2","7","10","7","4","1",27,36892,"1","2","NA"
"2013","LU",368991,54.4350132625995,"NA","1","2013","7","3",1955,"1","1","3","LU","2","NA","1","3","1","NA","NA","NA","3","6","30","NA","a","NA","12","1","2","2","NA","NA","21","3","2","3","2","NA","2","NA",0,1,0,0,0,0,1,0,228420,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","10","8","8","9","3","4","NA","4","2","NA","NA","5","5","NA","6","3","1","1","6","9","NA","2","1",57,36899,"1","5","NA"
"2013","LU",368992,54.4350132625995,"NA","2","2013","14","3",1959,"2","5","3","EU","2","NA","1","1","2","NA","NA","NA","3","9","NA","NA","r-u","NA","13","1","2","2","NA","NA","17","2","2","2","2","NA","2","NA",0,1,33032,3498,3498,0,1,3120,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","8","3","4","9","4","2","NA","5","2","NA","NA","5","7","7","8","NA","1","1","6","7","8","NA","1",53,36899,"1","2","113.2701696"
"2013","LU",368993,54.4350132625995,"NA","2","2013","21","3",1986,"1","1","1","EU","2","NA","2","5","1","NA","NA","NA","3","7","50","NA","NA","NA","NA","1","NA","2","NA","NA","18","3","2","3","2","NA","2","NA",0,1,23755,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","NA","9","8","NA","4","3","3","4","5","NA","NA","NA","NA","5","NA","10","NA","1","4","8","NA","NA","1",26,36899,"1","2","9.263908071"
"2013","LU",368994,54.4350132625995,"NA","1","2013","26","4",1988,"1","1","1","LU","2","3","3","6","2","2","2","NA","3",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","2","3","2","6","1","NA",0,1,0,0,0,3672,1,0,0,0,0,0,0,0,0,0,1,"2","1","1","3","3","1","NA","7","NA","5","7","1","1","5","5","NA","NA","NA","8","NA","NA","7","0","NA","1","8","5","9","1","1",24,36899,"1","7","92.54137275"
"2013","LU",369151,54.4350132625995,"NA","3","2013","43","2",1958,"1","2","1","LU","2","NA","5","1","1","1","NA","NA","3","3","NA","NA","b-e","NA","7","1","1","2","NA","NA","24","2","1","3","2","NA","2","NA",0,1,60428,0,0,2573,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","7","9","9","7","2","5","3","5","3","9","NA","8","NA","NA","5","8","NA","1","8","NA","8","2","1",54,36915,"1","2","42.06127403"
"2013","LU",369152,54.4350132625995,"NA","1","2013","23","2",1960,"2","2","1","LU","2","3","1","10","2","1","2","NA","NA","5","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","2","2","3","2","NA","2","NA",1812,1,0,0,0,0,1,54000,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","1","NA","NA","99","NA","8","NA","5","2","3","2","NA","NA","NA","NA","NA","8","8","NA","2","3","NA","NA","2","1",52,36915,"1","6","137.1293616"
"2013","LU",369153,54.4350132625995,"NA","2","2013","22","1",1988,"2","1","3","LU","2","NA","3","6","2","NA","1","NA","3","5","20","NA","NA","NA","13","1","NA","2","NA","NA","18","2","2","3","2","NA","2","NA",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9013,1,"1","1","1","1","1","1","NA","5","NA","8","8","NA","NA","2","5","3","7","NA","NA","NA","7","9","8","1","1","2","NA","10","4","1",24,36915,"1","2","NA"
"2013","LU",369154,54.4350132625995,"NA","2","2013","20","2",1986,"1","1","1","LU","2","NA","3","1","1","NA","NA","NA","3","7","NA","NA","g","NA","NA","1","2","NA","3","NA","24","2","1","3","2","NA","2","NA",0,2,44107,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","8","7","8","8","3","4","3","4","3","7","NA","NA","5","NA","NA","8","1","1","6","NA","NA","1","1",26,36915,"1","7","151.9856985"
"2013","LU",369231,54.4350132625995,"NA","1","2013","15","4",1976,"1","2","1","LU","2","NA","5","1","1","1","NA","NA","3","2","40","NA","j","NA","13","1","2","NA","NA","7","20","5","2","3","2","NA","2","NA",0,1,61103,0,0,4696,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","NA","99","6","8","4","4","4","NA","2","9","NA","8","7","6","5","9","1","1","9","9","8","1","1",36,36923,"1","2","NA"
"2013","LU",369232,54.4350132625995,"NA","1","2013","10","4",1979,"2","1","2","LU","2","NA","3","1","2","NA","2","NA","3","4","48","NA","b-e","NA","11","1","2","2","1","NA","27","2","2","3","2","NA","2","NA",3773,1,36441,0,0,13175,1,0,0,0,0,0,0,31235,0,0,1,"1","1","1","1","1","1","NA","10","NA","10","7","3","4","2","5","NA","NA","NA","10","NA","7","5","8","1","NA","NA","9","8","1","1",33,36923,"1","2","118.7226309"
"2013","LU",369301,54.4350132625995,"NA","1","2013","12","1",1962,"1","2","1","LU","2","NA","5","1","1","1","NA","NA","3","2","42","NA","h","NA","NA","1","2","NA","NA","NA","16","3","2","3","2","NA","2","NA",0,1,86404,938,0,2080,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","10","6","7","10","3","3","4","4","NA","8","10","5","4","7","4","8","1","2","5","10","10","1","1",50,36930,"1","2","124.3256367"
"2013","LU",369302,54.4350132625995,"NA","3","2013","18","4",1961,"2","2","3","EU","2","3","5","4","1","2","NA","NA","3","2","NA","NA","l-n","NA","12","NA","2","2","NA","NA","15","2","2","3","2","NA","2","NA",0,1,0,0,0,0,1,0,7519,0,0,0,16304,0,0,0,1,"1","1","1","3","3","1","NA","6","8","NA","8","NA","3","NA","NA","2","NA","NA","6","5","3","8","8","2","1","7","7","5","NA","1",51,36930,"1","2","119.1430128"
"2013","LU",369303,54.4350132625995,"NA","1","2013","19","3",1993,"2","1","2","EU","2","2","1","10","2","1","2","NA","3",,"NA","NA","NA","NA","NA","1","2","NA","NA","NA","17","1","2","3","2","NA","2","NA",0,1,0,0,0,4925,1,0,0,0,0,0,0,0,0,0,1,"1","1","2","1","1","1","NA","10","NA","9","NA","5","NA","2","NA","NA","NA","NA","10","NA","NA","NA","NA","1","1","4","9","NA","NA","1",19,36930,"1","2","93.592354"
"2013","LU",369304,54.4350132625995,"NA","1","2013","5","1",1995,"2","1","1","EU","2","3","1","6","2","1","2","NA","NA",,"NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","2","1","2","2","NA","2","NA",0,1,0,0,0,2413,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","3","1","NA","NA","8","NA","NA","1","2","NA","2","NA","NA","NA","4","7","4","6","NA","NA","1","7","NA","9","2","1",17,36930,"1","7","48.81139616"
"2013","LU",369371,54.4350132625995,"NA","1","2013","31","3",1956,"2","2","3","EU","1","5","1","10","NA","2","1","NA","3","9","NA","NA","NA","NA","NA","1","2","NA","7","NA","NA","2","2","3","2","NA","2","NA",660,2,0,0,0,4305,1,0,0,0,0,0,1055,0,0,0,1,"1","1","1","1","1","1","NA","10","NA","NA","NA","3","3","NA","5","4","NA","NA","NA","6","7","4","10","NA","1","7","3","8","2","1",56,36937,"1","2","52.42828323"
"2013","LU",369372,54.4350132625995,"NA","1","2013","10","3",1991,"1","1","3","LU","2","5","2","1","2","2","2","NA","3","5","NA","NA","r-u","NA","NA","1","2","NA","NA","NA","29","3","2","1","2","NA","2","NA",0,1,0,0,0,1358,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","3","NA","8","5","5","NA","NA","NA","5","NA","2","NA","NA","NA","5","3","NA","10","1","1","6","NA","7","NA","1",21,36937,"1","2","47.62128569"
"2013","LU",369373,54.4350132625995,"NA","2","2013","14","2",1993,"1","1","3","LU","2","NA","3","6","NA","2","2","NA","3",,"NA","NA","NA","6","NA","1","NA","NA","NA","NA","NA","1","2","3","2","NA","2","NA",0,1,0,0,0,13650,1,1500,0,0,0,0,0,0,0,0,1,"1","1","1","2","1","1","NA","8","NA","3","NA","1","NA","4","NA","2","NA","NA","7","4","NA","NA","8","1","2","NA","2","NA","3","1",19,36937,"1","2","120.6061102"
"2013","LU",369374,54.4350132625995,"NA","1","2013","15","4",1996,"2",,"1",,"2","3",,,"NA","2","1","NA","3",,"NA","NA",,"NA","NA","1","NA","NA","NA","NA","16","2","2","3","2","NA","2","NA",0,1,0,0,0,0,1,1800,0,0,0,0,0,0,0,0,1,"1","1","2","1","1","1","NA","10","7","NA","3","5","2","2","5","3","NA","NA","NA","4","NA","NA","NA","NA","1","NA","NA","7","NA","1",16,36937,"1","2","172.407426"
"2013","LU",369421,54.4350132625995,"NA","2","2013","10","4",1955,"1","5","1","EU","2","NA","1","1","1","NA","NA","NA","3","7","44","NA","f","NA","13","NA","2","NA","NA","NA","15","2","2","3","2","NA","2","NA",0,1,168411,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"2","1","1","1","1","1","NA","NA","10","9","NA","NA","3","2","3","NA","NA","5","5","7","NA","7","8","1","NA","3","9","7","1","1",57,36942,"1","2","NA"
"2013","LU",369422,54.4350132625995,"NA","1","2013","15","1",1958,"2","2","1","LU","2","NA","1","8","2","1","2","NA","NA","9","40","NA","NA","1","NA","1","2","NA","NA","NA","20","1","2","2","2","NA","2","NA",0,1,0,0,0,0,1,0,0,0,0,0,0,0,17205,0,1,"1","1","1","2","1","1","NA","NA","NA","NA","9","3","5","NA","3","3","NA","4","NA","7","5","NA","9","1","NA","5","5","9","NA","1",54,36942,"1","2","33.46811718"
"2013","LU",369423,54.4350132625995,"NA","1","2013","35","3",1984,"2","1","3","LU","2","NA","5","1","1","NA","NA","NA","3","2","40","NA","q","NA","12","1","2","2","NA","NA","16","2","2","3","2","NA","2","NA",0,1,53429,0,0,0,1,2585,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","8","10","NA","9","NA","3","1","4","2","9","NA","8","4","8","NA","NA","NA","1","9","NA","9","1","1",28,36942,"1","6","92.10354008"
"2013","LU",369424,54.4350132625995,"NA","1","2013","12","1",1987,"1","2","3","LU","2","NA","3","1","1","NA","NA","NA","3","5","40","NA","o","NA","13","1","NA","2","NA","NA","20","2","2","3","2","NA","2","NA",0,1,64057,0,0,2573,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","3","NA","7","9","8","6","5","3","NA","5","3","7","9","NA","5","3","NA","NA","1","NA","7","5","10","2","1",25,36942,"1","2","517.8277053"
"2013","LU",369611,54.4350132625995,"NA","1","2013","13","2",1971,"2","1","2","EU","2","NA","1","1","1","1","2","1","3","4","NA","NA","b-e","NA","13","1","2","2","1","NA","NA","3","2","3","2","NA","2","NA",0,1,23841,0,0,4839,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","3","NA","NA","NA","9","7","3","2","3","3","2","NA","NA","8","0","5","NA","NA","1","NA","0","8","10","3","1",41,36961,"1","2","NA"
"2013","LU",369612,54.4350132625995,"NA","1","2013","20","4",1972,"1","2","1","EU","2","NA","6","1","1","1","2","NA","3","2","50","NA","b-e","NA","12","1","2","2","NA","NA","16","3","2","3","2","NA","2","NA",0,1,33695,0,0,5745,51,2400,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","9","5","8","NA","3","4","3","4","2","4","NA","6","2","3","3","NA","NA","1","NA","7","7","NA","1",40,36961,"1","2","75.8003792"
"2013","LU",369613,54.4350132625995,"NA","2","2013","20","4",1993,"2","1","1","EU","2","NA","2","1","1","1","NA","NA","3","5","40","NA","q","NA","4","1","2","NA","NA","NA","15","4","2","2","2","NA","2","NA",0,1,9474,0,0,5062,51,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","8","NA","NA","NA","5","5","5","4","1","7","10","NA","7","NA","5","NA","1","1","1","NA","NA","2","1",19,36961,"1","7","162.4289147"
"2013","LU",369621,54.4350132625995,"NA","2","2013","16","2",1976,"1","2","1","EU","2","NA","3","1","2","1","NA","NA","3","3","40","NA","f","NA","NA","1","2","2","NA","NA","20","2","1","3","2","NA","2","NA",0,1,29846,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","7","NA","6","NA","NA","NA","4","4","2","2","NA","0","NA","NA","7","8","2","NA","2","7","7","1","1",36,36962,"1","3","430.8067801"
"2013","LU",369622,54.4350132625995,"NA","1","2013","15","3",1981,"2","1","1","LU","2","NA","5","1","2","1","NA","NA","3","2","40","NA","r-u","NA","13","2","1","NA","NA","NA","21","2","1","3","2","NA","2","NA",0,2,51452,0,0,7147,50,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","6","7","8","10","4","4","1","4","NA","NA","NA","8","4","7","7","7","1","NA","5","NA","1","2","1",31,36962,"1","7","98.46848012"
"2013","LU",369741,54.4350132625995,"NA","1","2013","5","1",1965,"1","5","3","LU","2","NA","2","2","1","1","NA","NA","3","9","40","NA","o","NA","11","1","2","NA","NA","NA","17","1","2","2","2","NA","2","NA",0,1,50602,0,0,0,1,2520,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","1","NA","NA","8","NA","10","NA","4","NA","NA","1","9","5","10","NA","6","3","8","1","2","6","7","10","2","1",47,36974,"1","2","76.29530009"
"2013","LU",369742,54.4350132625995,"NA","1","2013","10","1",1967,"2","1","3","EU","2","NA","1","1","1","NA","NA","NA","3","5","NA","NA","g","NA","NA","1","2","2","NA","NA","20","2","2","3","2","NA","2","NA",0,1,32060,0,0,0,1,1200,0,0,0,0,0,0,0,0,1,"1","1","1","1","3","1","NA","NA","9","6","10","5","5","4","4","2","NA","NA","NA","0","4","99","NA","1","2","7","10","8","1","1",45,36974,"1","2","43.88322622"
"2013","LU",369743,54.4350132625995,"NA","2","2013","23","1",1989,"1","1","1","EU","2","NA","2","1","1","NA","NA","NA","3","7","NA","NA","g","NA","8","1","2","2","NA","NA","28","2","2","3","2","NA","2","NA",4572,1,34256,0,0,28243,1,0,0,0,0,0,0,0,0,0,1,"1","1","2","3","1","1","NA","10","8","5","NA","NA","5","2","NA","2","0","10","9","99","5","8","7","1","1","3","10","NA","NA","1",23,36974,"1","3","145.3604388"
"2013","LU",369744,54.4350132625995,"NA","1","2013","14","4",1993,"2","1","1","EU","1","NA","2","6","NA","2","NA","NA","3",,"NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","2","2","2","NA","2","NA",0,2,0,0,0,12411,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","1","NA","NA","NA","NA","8","5","5","2","5","NA","NA","NA","9","NA","2","NA","NA","NA","1","6","NA","8","4","1",19,36974,"1","6","NA"
"2013","LU",369781,54.4350132625995,"NA","1","2013","20","1",1968,"2","2","1","EU","2","NA","2","10","2","NA","2","NA","3","5","NA","NA","NA","NA","NA","1","NA","NA","NA","4","11","2","1","3","2","NA","2","NA",0,1,0,0,0,11327,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","10","6","NA","NA","5","3","NA","NA","2","NA","NA","NA","3","NA","NA","NA","1","1","5","3","NA","1","1",44,36978,"1","2","83.10605836"
"2013","LU",369782,54.4350132625995,"NA","1","2013","8","4",1968,"1","1","3","EU","2","NA","1","5","1","1","NA","NA","3","7","60","NA","NA","NA","9","1","2","1","NA","NA","22","2","2","3","1","NA","2","NA",0,1,0,0,0,26942,1,0,0,0,26534,0,0,0,0,0,1,"1","1","1","1","3","1","NA","9","NA","NA","10","NA","3","2","3","2","NA","NA","10","6","NA","7","10","NA","NA","NA","7","NA","NA","1",44,36978,"1","7","80.07475763"
"2013","LU",369783,54.4350132625995,"NA","1","2013","60","1",1993,"2","1","1","LU","2","2","2","6","NA","2","2","NA","2",,"NA","NA","NA","NA","NA","NA","2","NA","NA","NA","16","2","2","3","2","NA","2","NA",0,2,0,0,0,0,1,900,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","8","NA","8","9","NA","NA","2","5","NA","NA","NA","10","NA","0","5","NA","1","NA","9","NA","7","NA","1",19,36978,"1","2","121.9364411"
"2013","LU",369841,54.4350132625995,"NA","2","2013","26","1",1963,"2","2","1","LU","2","NA","3","2","2","2","NA","NA","3","4","NA","NA","o","NA","13","1","2","2","NA","NA","17","2","2","3","2","NA","2","NA",0,2,5772,0,0,1260,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","6","8","8","8","4","NA","NA","1","4","9","NA","6","5","99","8","9","NA","2","7","NA","10","3","1",49,36984,"1","2","NA"
"2013","LU",369842,54.4350132625995,"NA","4","2013","11","3",1954,"1","2","3","LU","2","NA","1","8","1","1","2","NA","3","7","NA","NA","NA","NA","12","NA","2","2","NA","NA","26","3","2","3","2","NA","2","NA",0,2,0,0,0,1477,1,1500,0,0,0,0,1032,0,69782,0,1,"1","1","1","1","1","3","NA","NA","7","7","8","4","NA","1","3","2","8","NA","9","6","0","6","8","1","1","3","NA","9","3","1",58,36984,"1","7","174.2669059"
"2013","LU",369843,54.4350132625995,"NA","2","2013","17","1",1988,"2","1","1","EU","2","NA","3","6","NA","1","NA","NA","NA",,"32","NA","NA","NA","NA","1","2","2","NA","NA","18","2","1","3","2","NA","2","NA",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3873,1,"1","1","1","1","1","1","NA","8","10","5","8","4","NA","3","2","2","8","NA","5","2","0","9","NA","1","NA","3","8","NA","1","1",24,36984,"1","6","55.10227115"
"2013","LU",369844,54.4350132625995,"NA","2","2013","17","3",1991,"1","1","1","LU","2","NA","2","6","2","2","2","NA","NA",,"NA","NA","NA","NA","NA","NA","2","NA","NA","NA","15","2","2","2","2","NA","2","NA",1200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","2","3","NA","7","NA","NA","NA","2","NA","1","4","2","NA","NA","8","5","NA","0","10","1","1","3","NA","7","NA","1",21,36984,"1","2","56.43941531"
"2013","LU",369845,54.4350132625995,"NA","2","2013","28","3",1996,"1",,"1",,"2","3",,,"NA","1","2","NA","NA",,"NA","NA",,"NA","NA","1","2","NA","NA","NA","25","1","2","3","2","NA","2","NA",0,1,0,0,0,1072,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","NA","10","5","NA","5","NA","2","5","2","NA","NA","NA","NA","5","8","NA","NA","1","NA","7","NA","NA","1",16,36984,"1","6","107.4768938"
"2013","LU",370231,54.4350132625995,"NA","1","2013","6","4",1977,"2","1","3","Other","2","NA","5","1","1","NA","NA","NA","3","3","NA","NA","l-n","NA","NA","1","2","1","NA","NA","16","2","2","3","2","NA","2","NA",0,1,31729,0,0,1856,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","NA","8","5","9","2","4","4","3","2","5","NA","NA","NA","8","6","8","1","1","NA","8","99","2","1",35,37023,"1","6","59.52402496"
"2013","LU",370271,54.4350132625995,"NA","2","2013","28","4",1963,"1","1","1","LU","2","NA","3","5","1","NA","2","NA","3","3","45","NA","NA","NA","NA","1","2","NA","NA","NA","19","2","2","1","2","6","2","NA",0,1,0,0,0,13196,1,0,0,0,51580,0,0,0,0,0,1,"1","1","1","1","1","1","NA","10","6","10","10","NA","NA","2","1","3","8","NA","6","0","8","9","NA","1","1","8","10","8","NA","1",49,37027,"1","6","62.7933032"
"2013","LU",370272,54.4350132625995,"NA","4","2013","9","2",1965,"2","1","1","EU","2","NA","3","1","1","NA","NA","NA","3","9","40","NA","a","NA","13","1","1","2","NA","NA","20","2","2","1","2","NA","2","NA",0,2,26288,0,0,4598,51,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","5","NA","NA","4","5","5","2","1","2","8","NA","6","99","NA","2","8","1","1","7","8","9","2","1",47,37027,"1","6","24.67499076"
"2013","LU",370273,54.4350132625995,"NA","2","2013","13","3",1987,"1","1","1","EU","2","NA","3","1","1","NA","NA","NA","2","8","40","NA","h","NA","13","1","NA","2","NA","NA","25","2","2","3","2","NA","2","NA",0,2,56385,7514,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","3","NA","9","NA","7","NA","4","NA","4","5","2","8","7","7","7","NA","8","9","1","1","7","NA","9","2","1",25,37027,"1","6","48.37908161"
"2013","LU",370274,54.4350132625995,"NA","2","2013","12","2",1993,"2","1","1","EU","2","NA","2","1","1","NA","NA","NA","3","5","20","NA","q","NA","NA","1","2","2","NA","NA","15","2","1","1","2","NA","2","NA",0,1,20664,0,0,1658,1,0,0,0,0,0,0,0,0,0,1,"1","1","2","1","1","1","NA","8","4","9","8","3","5","2","4","NA","NA","NA","9","7","0","NA","8","1","1","9","9","10","2","1",19,37027,"1","6","NA"
"2013","LU",370471,54.4350132625995,"NA","1","2013","24","2",1956,"1","1","1","LU","2","NA","4","3","1","1","NA","NA","3","2","50","NA","q","NA","13","1","2","2","NA","NA","17","3","2","3","2","NA","2","NA",0,1,44556,0,0,0,1,0,9377,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","7","8","7","8","5","NA","NA","4","2","7","7","10","9","8","NA","NA","1","NA","1","8","99","1","1",56,37047,"1","2","174.6008227"
"2013","LU",370472,54.4350132625995,"NA","2","2013","19","3",1966,"2","2","2","LU","1","3","3","10","NA","2","2","NA","3","4","NA","NA","NA","NA","NA","NA","2","2","NA","NA","NA","2","1","3","2","NA","2","NA",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","NA","99","NA","9","NA","2","NA","NA","4","NA","NA","9","0","99","6","NA","2","1","NA","10","NA","3","1",46,37047,"1","7","17.2949574"
"2013","LU",370561,54.4350132625995,"NA","2","2013","11","2",1962,"2","2","1","EU","2","NA","2","10","NA","1","2","NA","3","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","2","2","NA","2","NA",0,1,0,0,0,5950,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","1","NA","6","9","NA","NA","5","4","NA","3","3","NA","NA","8","5","5","8","NA","NA","1","99","NA","NA","4","1",50,37056,"1","6","64.86289027"
