"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY010G","PY020G","PY021G","PY030G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PC170","PC180"
"2012","AT",318868801,560.012285012285,,"3","2012","15","2",1959,"2","2","1","AT","2","3","3","8","2","1",,,"1","41","39",,,,,"2","2",,,,"21","4","1","1","2",,"2",,0,0,0,4005,0,0,0,0,0,0,0,15062,0,840,"2","1"
"2012","AT",318868802,560.012285012285,,"5","2012","17","9",1965,"1","2","1","AT","2",,"5","1","1",,,,"3","26","54",,"l-n",,"12","1","1","2",,,,"1","2","3","2","6","2",,100998,238,0,313,0,0,0,0,0,0,0,0,0,300,"2",
"2012","AT",318868803,560.012285012285,,"4","2012","15","8",1988,"1","1","1","AT","2",,"4","1","1",,,,"3","33",,,"o",,"10","1",,,,,"16","3","2","3","2",,"2",,21689,0,0,10517,0,0,0,0,0,0,90,0,0,3400,"1",
"2012","AT",318868804,560.012285012285,,"6","2012","10","11",1994,"1","1","1","AT","2","4","2","6","2",,,,"3","NAs",,,,,,,"2","1",,,,"3","2","3","2",,"2",,0,0,0,10685,0,0,0,0,0,0,0,0,0,1849,"2",
"2012","AT",319034401,560.012285012285,,"4","2012","7","11",1976,"1","1","1","AT","2",,"4","1","2","1",,,"3","31","39",,"q",,"13","1","1","2",,,"14","1","2","3","2",,"2",,38248,559,0,289,0,0,0,0,0,0,0,0,0,4400,"1",
"2012","AT",319034402,560.012285012285,,"4","2012","6","2",1977,"2","2","3","AT","2",,"3","1","1",,,,"3","33","77",,"p",,"11",,"1","2",,,"23","1","1","3","2",,"2",,48559,0,0,6749,480,0,0,0,0,0,0,0,0,1300,"2","1"
"2012","AT",319074001,560.012285012285,,"3","2012","9","5",1970,"1","2","1","Other","2",,"2","1","1","1",,,"3","91",,,"i",,"13","1",,"1",,,"14","3","2","3","2",,"2",,20436,0,0,14894,0,0,0,0,0,0,0,0,0,,"2",
"2012","AT",319074002,560.012285012285,,"4","2012","13","4",1971,"2","2","1","AT","2",,"5","1","1","1",,,"3","25",,,"p",,,"1","2","2",,,"14","2","2","2","2",,"2",,19730,0,0,0,0,0,0,0,0,0,0,0,0,600,"2",
"2012","AT",319224701,560.012285012285,,"3","2012","22","6",1961,"1","2","3","AT","2",,"4","3","2",,,,"3","32","21","10","r-u",,"11","1","2",,,,"17","3","2","1","2",,"2",,0,0,0,0,960,8945,0,0,0,0,0,0,0,2500,"2",
"2012","AT",319224702,560.012285012285,,"5","2012","7","5",1964,"2","2","1","AT","2",,"3","1","1","1",,,"3","33",,,"p",,"13","1","1",,,,"15","5","2","3","2",,"2",,35140,0,0,0,0,0,0,0,0,0,0,0,0,,"2",
"2012","AT",319224703,560.012285012285,,"3","2012","5","4",1992,"1","1","1","Other","2",,"2","1","2",,,,,"71",,,,,,,,"2",,,"15","3","2","2","2",,"2",,15031,238,0,19157,0,0,0,0,0,0,0,0,0,,"2",
"2012","AT",319263601,560.012285012285,,"5","2012","7","2",1931,"2","4","1","AT","2",,"2","7","1","1",,,"3","61","40",,,,,"1","2",,,"1","18","3","1","1","2",,"2",,0,0,0,0,0,0,0,0,7366,9139,0,0,0,,"2",
"2012","AT",319263602,560.012285012285,,"7","2012","18","9",1960,"2","2","1","EU","2",,"5","4","1",,,,"3","33","40",,"i",,"13","1",,"2",,,"16","3","2","3","2",,"2",,0,0,0,0,0,38976,0,0,0,0,0,0,0,,"2",
"2012","AT",319263603,560.012285012285,,"5","2012","11","6",1963,"1","5","3","AT","2",,"3","1","1",,,,"3","82","40",,"b-e",,,"1","2","2",,,"15","1","2","1","2",,"2",,27934,0,0,0,0,0,0,0,0,0,0,0,0,,"2",
"2012","AT",319263604,560.012285012285,,"5","2012","9","12",1995,"2","1","2","AT","2",,"2","5","2","1",,,"3","NAs",,,,,"2","1",,,,,"15","2","2","3","2",,"2",,1121,0,0,6399,0,0,0,558,0,0,0,0,958,1700,"2",
"2012","AT",319303401,560.012285012285,,"4","2012","26","4",1969,"1","2","1","AT","2",,"3","1","1","1",,,,"35",,,"g",,,"1",,"2",,,"20","3","1","3","2",,"2",,33065,0,0,697,1920,0,0,0,0,0,0,0,0,,"2",
"2012","AT",319303402,560.012285012285,,"4","2012","12","6",1972,"2","2","3","AT","2",,"3","2","1",,,,"3","52","40",,"g",,,"1",,"2",,,"26","4","2","3","2",,"2",,37177,0,0,1117,0,0,0,0,0,0,0,0,0,,"2","1"
"2012","AT",319339801,560.012285012285,,"7","2012","12","8",1976,"1","1","1","AT","2",,"4","1","1","1",,,"3","41",,,"h",,"2","1","2",,,,"22","4","2","3","2",,"1",,27966,238,0,0,600,0,0,0,0,0,0,0,0,,"2",
"2012","AT",319339802,560.012285012285,,"4","2012","9","8",1980,"2","2","3","EU","2",,"3","10","2","2","2",,"3","43",,,,,"12","2",,,"1",,"22","1","2","3","2",,"2",,4768,0,0,6899,0,0,0,0,0,0,0,0,0,1700,"2",
"2012","AT",319339901,560.012285012285,,"6","2012","12","6",1963,"1","2","3","AT","2",,"3","3","2","1","1",,"3","14","32",,"l-n",,"13","1","1",,,,"15","3","1","3","2",,"2",,0,0,0,263,600,18665,0,0,0,0,0,0,0,,"2",
"2012","AT",319339902,560.012285012285,,"7","2012","6","12",1968,"2","2","1","AT","2",,"2","2","2","1",,,"3","61",,,"o",,,,,"1",,,"14","2","1","2","2",,"2",,14597,0,0,8071,350,0,0,0,0,0,0,0,0,,"2",
"2012","AT",319339903,560.012285012285,,"6","2012","16","6",1995,"2","1","3","AT","2","3","2","6","2","2",,"2","3","NAs",,,,,,,,,,,"16","1","2","3","2",,"1",,0,0,0,8033,0,228,0,0,0,0,0,0,0,1374,"2",
"2012","AT",319368801,560.012285012285,,"6","2012","7","9",1976,"1","2","1","AT","2",,"4","1","1",,,,"3","83","40",,"h",,"13","1","2","2",,,"14","2","1","3","2",,"2",,35959,889,0,1945,0,0,0,0,0,0,0,0,0,3200,"2",
"2012","AT",319368802,560.012285012285,,"5","2012","11","7",1983,"2","1","1","AT","2",,"3","3","2","1","2",,"3","33",,,"f",,"2","1","2",,,,"19","3","2","3","2",,"2",,4314,0,0,12970,1560,19971,0,0,0,0,0,0,0,2500,"1","7"
"2012","AT",319385101,560.012285012285,,"6","2012","8","9",1955,"1","2","3","AT","2",,"4","1","2",,,,"3","21","38",,"k",,"13","1","1",,,,"16","2","1","2","2",,"2",,34877,0,0,2290,0,0,0,0,0,0,0,0,0,,"2",
"2012","AT",319385102,560.012285012285,,"4","2012","27","2",1959,"2","2","1","AT","1",,"3","3","2","1",,,,"61","8",,"a",,,"1","2","2",,,"16","3","2","2","2",,"2",,0,418,0,4584,0,11029,0,0,0,0,0,0,0,,"2",
"2012","AT",319385103,560.012285012285,,"7","2012","7","1",1983,"1","1","1","AT","2",,"3","1","1","1",,,"3","83",,,"h",,"13",,"1","2",,,"14","2","2","3","2",,"2",,34833,0,0,49,0,0,0,0,0,0,0,0,0,,"1",
"2012","AT",319385104,560.012285012285,,"4","2012","10","10",1993,"1","1","1","AT","2",,"3","1","2","1",,,"3","73","40",,"b-e",,,,"1","2",,,"16","4","1","3","2","3","1","1",22659,0,0,0,0,0,0,2690,0,0,0,0,0,,"2",
"2012","AT",319475101,560.012285012285,,"6","2012","12","10",1976,"1","1","1","AT","2",,"3","3","1",,,,"3","52","40",,"i","6",,"1","2","1",,,"14","1","1","3","2",,"2",,1,0,0,1147,360,24809,0,0,0,0,0,0,0,,"2",
"2012","AT",319475102,560.012285012285,,"5","2012","19","4",1983,"2","1","2","AT","2",,"4","1","1",,,,"3","31","23",,"h",,,"1","1",,,,"15","2","2","3","2",,"2",,39123,0,0,8496,0,0,0,0,0,0,0,0,0,1800,"2","7"
"2012","AT",319491701,560.012285012285,,"5","2012","6","10",1971,"1","1","1","AT","2",,"5","3","2",,,,"3","32","40",,"a",,"13",,"1","2",,,"15","3","1","1","2",,"2",,3038,0,0,1954,0,40316,0,0,0,0,0,8577,0,,"1",
"2012","AT",319491702,560.012285012285,,"5","2012","9","2",1973,"2","2","2","AT","2",,"4","2","1","1",,,"3","31","50",,"b-e",,"10","1","2",,,"6","17","3","2","3","2",,"2",,10496,0,0,0,0,0,0,4207,0,0,0,0,0,,"2",
"2012","AT",319492501,560.012285012285,,"5","2012","9","2",1958,"1","3","1","Other","2","4","3","11","2","1","2",,"3","72","10",,,,,,"2","2","1",,"14","1","2","3","2",,"2",,0,0,0,0,0,0,0,0,0,0,0,0,0,,"2",
"2012","AT",319492502,560.012285012285,,"5","2012","19","10",1963,"2","2","2","AT","2",,"3","2","1","1",,,"3","81",,,"b-e",,"3",,,,,,"14","3","2","3","2",,"2",,14359,0,0,6507,0,0,0,0,0,0,0,0,0,2100,"2",
"2012","AT",319492503,560.012285012285,,"5","2012","11","4",1988,"1","1","1","EU","1",,"3","1","1","1","2",,,"81",,,,,"3",,"2",,,,"19","1","2","3","2",,"2",,4081,0,0,0,1200,0,0,0,0,0,0,0,0,2200,"2",
"2012","AT",319492504,560.012285012285,,"6","2012","10","3",1991,"2","1","1","AT","2",,"5","2","1",,,,"2","54","70",,"g",,,,"2","2",,,"20","1","1","3","2",,"2",,21497,0,0,5299,0,0,0,0,0,0,0,0,0,1600,"1",
"2012","AT",319571901,560.012285012285,,"5","2012","7","5",1968,"1","1","1","AT","2",,"3","1","1","1",,,"3","74","50",,"b-e",,"13","1","2","2",,,"25","1","1","3","2",,"2",,92190,0,0,4985,0,0,0,0,0,0,0,0,0,2630,"2","8"
"2012","AT",319571902,560.012285012285,,"5","2012","18","12",1973,"2","2","1","AT","2",,"2","5","2",,,,"3","93","60",,,,"12","1","1","2",,"3","15","2","1","3","2",,"2",,0,0,0,4884,0,0,0,8952,0,0,0,0,0,3200,"2",
"2012","AT",319571903,560.012285012285,,"5","2012","10","10",1994,"1","1","2","AT","2",,"3","1","1","1",,,"3","72","40",,"f",,,"2",,,,"4","28","1","1","3","2",,"2",,8383,0,0,2581,0,0,0,0,0,0,0,0,0,,"2","8"
"2012","AT",319609101,560.012285012285,,"4","2012","30","5",1969,"1","2","1","AT","2",,"3","1","1",,,,"3","33",,,"f",,"13","1","1","2",,"2","22","1","2","3","2",,"2",,44329,0,0,1756,0,0,0,2133,0,0,0,0,0,,"1",
"2012","AT",319609102,560.012285012285,,"4","2012","14","1",1970,"2","2","1","AT","1","4","4","6","1",,"2",,"3","NAs","40",,,,,"1",,"2",,,,"1","2","1","2",,"2",,1822,614,,4376,840,0,0,0,0,0,131,0,0,1400,"2",
"2012","AT",319628501,560.012285012285,,"6","2012","8","12",1969,"1","2","1","AT","2",,"3","1","1",,,,"3","71",,,"b-e",,"13","1","2",,,,"14","2","2","2","2",,"2",,23333,0,,5212,0,0,0,0,0,0,0,0,0,5200,"2",
"2012","AT",319628502,560.012285012285,,"3","2012","16","10",1972,"2","2","3","AT","2",,"3","2","2","1",,,"3","74","39",,"p",,,"1",,"2",,,"25","3","2","3","2",,"2",,18517,0,0,0,900,0,0,4534,0,0,654,0,0,,"2",
"2012","AT",319644301,560.012285012285,,"3","2012","16","2",1953,"1","5","1","AT","2",,"3","1","2","1",,,"2","53","40",,"g",,"13","1",,,,,"15","2","2","3","2",,"2",,19381,0,0,0,0,0,0,0,0,0,0,0,0,782,"1",
"2012","AT",319644302,560.012285012285,,"6","2012","11","7",1956,"2","2","3","Other","2",,"2","2","1","1",,,"2","93",,,"b-e",,,"1","1",,,,"14","3","2","3","2",,"2",,14514,0,0,0,1000,0,0,0,0,0,113,0,0,376,"2",
"2012","AT",319644303,560.012285012285,,"5","2012","12","6",1991,"1","1","1","AT","1",,"5","1","1","1",,,,"72",,,"g","3","12","2","1",,,,"15","1","2","3","2",,"2",,0,0,0,11368,0,0,0,0,0,0,0,0,0,,"2","8"
"2012","AT",319644304,560.012285012285,,"4","2012","10","12",1993,"1","1","1","AT","2",,"3","9","2","1","1",,"3","NAs",,,,,,"1","2",,,,"22","3","2","3","2",,"2",,730,0,0,7073,0,0,0,276,0,0,0,0,0,,"2",
"2012","AT",319659701,560.012285012285,,"6","2012","21","5",1968,"1","2","1","AT","2",,"3","1","1",,,,"3","81",,,"b-e",,,"1","1",,,"4","20","2","2","2","2",,"2",,18607,0,0,1667,0,0,0,0,0,0,0,0,0,2000,"2",
"2012","AT",319659702,560.012285012285,,"5","2012","9","10",1973,"2","2","3","AT","2",,"2","2","2","2","2",,"4","93",,,"i","4","12",,,,,"10","20","3","2","3","1",,"2",,0,0,0,1970,1200,0,0,0,0,0,0,0,0,300,"2","2"
"2012","AT",319659703,560.012285012285,,"3","2012","17","10",1994,"1","1","1","AT","2","4","2","1","2","1","2",,"4","71",,,"f",,,"1","2","2",,,,"1","2","3","2",,"2",,0,0,0,5899,725,0,0,0,0,0,0,0,0,700,"2",
"2012","AT",319772601,560.012285012285,,"4","2012","5","1",1979,"1","2","3","AT","2",,"5","1","2",,,,"3","23",,,"g",,,"1","2","2",,,"14","1","2","3","2",,"2",,18563,0,0,0,0,0,0,0,0,0,0,0,0,,"2",
"2012","AT",319772602,560.012285012285,,"4","2012","7","3",1980,"2","2","1","AT","1",,"5","10","2","2",,,"3","23",,,,,"3","1","2",,,"12",,"2","2","3","2",,"2",,326,1028,0,0,0,0,0,0,0,0,0,0,0,,"2",
"2012","AT",319810701,560.012285012285,,"7","2012","11","1",1980,"1","1","1","AT","2",,"4","1","2","2","2",,"3","43","32",,"j",,,"1","1","2",,,"24","2","2","3","1",,"2",,19635,0,0,2828,0,0,0,0,0,0,0,0,0,,"2",
"2012","AT",319810702,560.012285012285,,"5","2012","11","8",1983,"2","1","1","AT","2",,"5","1","1",,,,"3","23","40",,"p",,"13","1","1",,"2",,"21","1","2","3","2",,"2",,64445,0,0,0,1094,0,0,0,0,0,0,0,0,,"2",
"2012","AT",319822201,560.012285012285,,"7","2012","9","12",1972,"1","2","1","AT","2",,"3","1","1",,,,"3","91","40",,"l-n",,,"1","2",,,,"19","1","2","3","2",,"2",,53511,0,0,0,0,0,0,0,0,0,0,0,0,2511,"2",
"2012","AT",319822202,560.012285012285,,"5","2012","14","6",1973,"2","2","3","Other","1",,"2","10","2","2","2",,,"91",,,,,"3","1","2","2",,,"20","1","2","3","2",,"2",,285,0,,1059,0,0,0,657,0,0,11,0,22,3800,"2",
"2012","AT",319826601,560.012285012285,,"6","2012","12","4",1980,"1","2","1","Other","2",,"0-1","5","2",,,,"3","91","27",,,"3",,,"2",,,,"20","1","1","2","2",,"2",,0,0,0,7266,0,0,0,7559,0,0,85,0,0,1900,"2",
"2012","AT",319826602,560.012285012285,,"5","2012","9","5",1983,"2","1","3","AT","1",,"4","6","2","2","2",,,"43",,,,,"11","1","2",,,,"18","3","1","3","2",,"1",,2408,0,0,0,0,0,0,0,0,0,0,0,0,1200,"2",
"2012","AT",319913101,560.012285012285,,"3","2012","10","2",1962,"1","2","3","Other","2",,"3","5","1",,,,,"NAs","40",,,,"13",,"2","2",,,"24","1","1","3","2",,"2",,21351,0,0,3500,0,0,0,12135,0,0,17668,0,0,2150,"1","8"
"2012","AT",319913102,560.012285012285,,"3","2012","15","11",1964,"2","1","2","AT","2",,"5","1","2",,,,,"24","25",,"p","4",,"1",,"2",,"2","15","3","1","2","2",,"2",,16770,0,0,11356,0,0,0,0,0,3938,0,0,0,,"2",
"2012","AT",319913103,560.012285012285,,"3","2012","10","8",1992,"1","1","1","AT","2",,"3","1","2",,,"1","3","42",,,"g",,"13","1","1","2",,,"20","2","1","3","2",,"2",,27775,0,,3602,0,0,0,0,0,0,0,0,0,,"2",
"2012","AT",319983201,560.012285012285,,"5","2012","13","11",1968,"1","2","3","AT","2",,"3","1","1",,"1",,"3","13","39",,"i",,,"1","2",,,,"14","2","1","3","2",,"2",,15401,0,0,5928,0,11392,0,0,0,0,0,0,0,3300,"2",
"2012","AT",319983202,560.012285012285,,"5","2012","9","9",1977,"2","2","3","AT","2",,"2","10","2","2",,,,"NAs",,,,,,,,,,,,"3","1","3","2",,"2",,0,0,0,0,0,0,0,0,0,0,0,0,0,3756,"2",
"2012","AT",320083301,560.012285012285,,"3","2012","9","6",1962,"1","1","3","AT","2",,"5","1","1",,,,"3","26",,,"j",,"13","1","1",,,,"16","1","2","3","2",,"2",,51127,1459,0,8173,1200,0,0,0,0,0,0,0,0,600,"2",
"2012","AT",320083302,560.012285012285,,"5","2012","10","3",1964,"2","5","1","AT","2",,"3","1","1","1",,,"3","51","20",,"i",,"12","1","2",,,,"14","1","1","3","2",,"2",,8591,238,0,3135,0,0,0,0,0,0,0,0,0,1800,"2",
"2012","AT",320083303,560.012285012285,,"6","2012","18","3",1992,"1","1","1","Other","2",,"3","1","1",,,,"3","NAs","39",,,,,"1","1","1",,"10",,"3","2","3","2",,"2",,35501,0,0,0,0,0,0,0,0,0,0,0,0,400,"2","8"
"2012","AT",320291001,560.012285012285,,"4","2012","9","3",1973,"1","5","1","AT","2",,"3","3","1","1",,,"1","24",,,"j",,,"1",,"2",,"2","16","1","2","3","2",,"2",,0,0,0,7736,300,27433,0,0,0,0,0,0,0,,"1","1"
"2012","AT",320291002,560.012285012285,,"6","2012","10","1",1973,"2","2","3","Other","1",,"3","10","2","1","2",,"3","94","9",,,,,"1",,,,,"18","1","2","3","2",,"2","8",2149,238,0,8893,520,0,0,0,0,0,0,0,0,,"1",
"2012","AT",320296901,560.012285012285,,"7","2012","25","12",1963,"2","2","3","AT","2","5","3","10","1",,,,,"NAs",,,,,,"2",,,,,"15","4","2","2","2",,"2",,0,0,0,0,0,0,0,0,0,0,0,0,438,2100,"2",
"2012","AT",320296902,560.012285012285,,"7","2012","10","4",1966,"1","2","1","AT","2",,"3","3","1",,,,"3","61","15",,"a",,,,,"2",,,"18","2","2","3","2",,"2",,0,0,0,0,0,9656,0,0,0,0,0,0,0,1800,"2",
"2012","AT",320296903,560.012285012285,,"4","2012","9","9",1993,"1","1","3","AT","2",,"2","6","2",,,,"3","NAs",,,,"6","12","2","2","2",,,"16","1","1","3","2",,"2",,17552,959,0,17034,0,0,0,0,0,0,0,0,0,2949,"2",
"2012","AT",320296904,560.012285012285,,"6","2012","6","2",1995,"1","1","1","AT","1","5","2","6","2","2","2",,"3","NAs",,,,"7",,,,"2","7",,"15","1","2","2","2",,"2",,651,0,0,2841,0,0,0,0,0,0,0,0,0,9200,"2",
"2012","AT",320347401,560.012285012285,,"3","2012","8","4",1953,"1","2","3","AT","2",,"3","3","2",,,,"3","74","40",,"g",,"2","1",,"2",,,"18","3","2","3","2",,"2",,0,763,0,7420,2400,23408,0,0,0,0,0,0,0,,"2",
"2012","AT",320347402,560.012285012285,,"5","2012","14","9",1956,"2","2","3","AT","2",,"3","1","1","1",,,"3","32","39",,"p",,"13","1","1","2",,,"27","2","2","3","2",,"2",,80405,0,0,1842,420,0,0,0,0,0,0,0,0,,"2",
"2012","AT",320347403,560.012285012285,,"5","2012","7","5",1991,"1","1","1","AT","2",,"3","1","2",,,,"3","71",,"4","f",,,"2","2","2",,,"15","4","1","3","2",,"2",,23463,0,0,0,0,0,0,0,0,0,477,0,0,1300,"2",
"2012","AT",320347404,560.012285012285,,"5","2012","19","10",1993,"1","1","1","AT","2",,"2","6","2","1",,,"3","NAs","50",,,,"1",,"1",,,,"16","1","2","3","2","6","2",,2482,238,0,183,0,0,0,0,0,0,0,0,0,,"2",
"2012","AT",320361201,560.012285012285,,"3","2012","6","9",1959,"2","2","1","AT","2",,"3","1","2",,,,"3","32",,,"o",,"13","1",,"2",,,"15","2","2","3","2",,"2",,37426,0,0,0,0,0,0,0,0,0,0,0,0,1759,"2","8"
"2012","AT",320361202,560.012285012285,,"4","2012","8","11",1965,"1","1","1","AT","2",,"3","1","1","1",,,"3","13","55",,"i","6","12","1","2","2",,"10","16","3","1","2","2",,"2",,27451,0,0,25,0,6294,0,0,0,2938,0,0,0,,"2",
"2012","AT",320361203,560.012285012285,,"4","2012","7","9",1988,"1","1","1","AT","2",,"4","1","1","1",,,"3","32","99",,"o",,"13","1","1","2",,,"16","1","1","3","2",,"2",,26408,0,0,3263,0,0,0,0,0,0,0,0,0,,"2",
"2012","AT",320361204,560.012285012285,,"5","2012","8","12",1994,"1","1","2","AT","2","5","2","1","2","1",,,"3","74","20",,"f",,"3","1","2","2",,"4",,"3","2","3","2",,"1",,10008,0,0,160,0,0,0,6,0,0,0,0,0,1700,"2",
"2012","AT",320653801,560.012285012285,,"6","2012","7","10",1979,"1","1","3","AT","2",,"4","11","1",,,,"3","72","19",,"i",,,,"2","2",,,"20","3","1","3","2",,"2",,17841,0,0,0,0,0,0,0,0,0,0,0,762,,"2",
"2012","AT",320653802,560.012285012285,,"5","2012","10","11",1980,"2","2","1","AT","2",,"4","1","1",,"1",,"3","41",,,"p",,,"1","2","1",,,,"2","2","3","2",,"2",,7409,0,,349,480,0,0,0,0,0,0,0,0,4200,"2",
"2012","AT",320704201,560.012285012285,,"4","2012","11","5",1957,"1","2","3","AT","2",,"3","1","1",,,,"3","74","39",,"b-e",,,"1","2",,,,"17","1","2","3","2",,"2",,57069,0,0,574,0,0,0,0,0,0,149,0,0,,"2",
"2012","AT",320704202,560.012285012285,,"6","2012","12","9",1962,"2","5","3","AT","2",,"3","5","1",,,,"3","NAs",,,"k",,,"1","1","2",,,"15","3","2","3","2",,"2",,17922,0,0,2140,0,0,0,13774,0,0,3320,0,0,,"2",
"2012","AT",320704203,560.012285012285,,"5","2012","7","9",1995,"1","1","3","AT","2",,"2","1","1",,"2",,"3","NAs",,,"f",,,,,,,,"24","4","2","3","2",,"2",,4180,521,0,0,600,0,0,0,0,0,0,0,0,1800,"2",
"2012","AT",320717801,560.012285012285,,"7","2012","5","8",1969,"1","2","3","AT","1",,"3","1","2",,,,"3","52","40",,"g",,"12","1","1","2",,,"14","2","2","3","2",,"2",,37243,238,0,0,0,0,0,0,0,0,0,0,0,1480,"2",
"2012","AT",320717802,560.012285012285,,"7","2012","6","3",1970,"2","1","2","AT","2",,"3","1","2","1",,,"3","51","39",,"g",,"10","1","2",,,"5","16","2","2","2","2",,"2",,24224,0,0,0,0,1198,0,0,0,0,0,0,150,,"2",
"2012","AT",320718101,560.012285012285,,"6","2012","25","1",1980,"1","2","3","EU","2",,"5","1","1",,,,"3","33","39",,"l-n",,,"1","1","2",,,"15","2","2","3","2",,"2",,41838,0,0,7654,0,0,0,0,0,0,0,0,0,2600,"2",
"2012","AT",320718102,560.012285012285,,"4","2012","8","5",1983,"2","1","3","AT","2",,"3","1","2","1",,,"3","83",,,"f",,,"1",,"2",,,"18","1","2","3","2",,"2",,29370,0,0,842,3400,0,0,0,0,0,0,0,0,2700,"2",
"2012","AT",320795701,560.012285012285,,"5","2012","12","9",1955,"1","2","3","AT","2",,"5","1","1","1",,,"2","NAs","39",,"o",,"12","1","1","2",,,"30","1","2","3","2",,"2",,59074,0,0,0,0,0,0,0,0,0,0,0,0,,"1",
"2012","AT",320795702,560.012285012285,,"5","2012","18","6",1959,"2","2","1","Other","2",,"2","8","2","1","2",,"3","52","20",,,"6",,"1","2",,,,"22","1","2","3","2",,"2",,0,0,0,0,0,0,0,0,840,0,0,15086,0,1800,"1",
"2012","AT",320795703,560.012285012285,,"5","2012","8","9",1983,"1","2","3","AT","2",,"4","6","2","2","2","1","2","41",,,,,,"1",,,,,"15","1","1","3","2",,"2","1",2291,0,0,0,0,0,0,1200,0,0,41,0,0,2600,"1",
"2012","AT",320795704,560.012285012285,,"6","2012","11","2",1993,"1","1","3","AT","2",,"2","6","2","1","2",,"3","NAs",,,,,,,"2",,,,"20","1","2","3","2",,"2","5",2714,0,0,0,300,0,0,0,0,0,0,0,0,,"2",
"2012","AT",320864801,560.012285012285,,"5","2012","8","6",1953,"1","2","3","AT","2",,"2","1","1",,,,"3","NAs","37",,"h",,"7","1",,"2",,"2","18","2","2","2","2",,"2",,55866,238,0,6751,1200,0,0,5866,0,0,0,0,0,,"2","8"
"2012","AT",320864802,560.012285012285,,"4","2012","6","5",1956,"2","2","3","AT","2",,"3","3","1",,,,"3","33","39",,"l-n",,,,"1","2",,,"34","2","2","3","2",,"2",,0,0,0,2584,0,39281,0,0,0,0,0,0,0,1000,"2",
"2012","AT",320864803,560.012285012285,,"5","2012","10","8",1991,"1","1","1","AT","2",,"3","1","1",,,,"3","74","40",,"g",,,"1","1",,,,"15","2","2","3","2",,"2",,19683,0,,14,0,0,0,0,0,0,225,0,0,5073,"2",
"2012","AT",320864804,560.012285012285,,"4","2012","15","1",1993,"1","1","2","AT","1",,"3","1","2","1",,,"3","75","23",,"f",,,"1",,,,,"26","1","2","3","2",,"2",,17026,937,0,0,720,0,0,3223,0,0,0,0,0,1700,"2",
"2012","AT",320880901,560.012285012285,,"3","2012","12","4",1953,"1","2","1","AT","2",,"2","1","1","1",,"1","3","NAs",,,"h",,"8","1","1","2",,,"27","3","2","3","2",,"1",,61040,0,0,5495,0,0,0,0,0,0,0,0,0,1900,"1",
"2012","AT",320880902,560.012285012285,,"4","2012","17","9",1956,"2","2","1","AT","2",,"2","2","2",,,,"2","32",,,"h",,,"1","1",,,"6","20","1","2","2","2",,"2",,10435,0,0,0,0,0,0,0,0,0,0,0,0,,"2",
"2012","AT",320880903,560.012285012285,,"7","2012","10","1",1991,"1","1","3","AT","2",,"2","1","2","1",,,"3","72",,,"b-e",,,"1",,"2",,,"17","3","2","3","1",,"2",,18466,0,0,4802,0,0,0,0,0,0,2880,0,0,2050,"2",
"2012","AT",320880904,560.012285012285,,"5","2012","10","12",1993,"1","1","3","AT","1","5","2","9","2","2",,,"3","NAs",,,,,,,"2",,,,"24","2","2","3","2",,"2",,2324,0,0,6825,0,0,0,0,0,0,0,0,0,,"1",
"2012","AT",320947101,560.012285012285,,"3","2012","44","6",1955,"1","2","1","Other","2",,"2","1","2",,,,"3","81",,,"h",,"4","1","2","1",,,"15","2","2","2","2",,"1",,17189,0,0,0,0,0,0,18,0,0,0,0,0,3500,"2","1"
"2012","AT",320947102,560.012285012285,,"4","2012","15","3",1959,"2","2","1","AT","1",,"3","10","2","2","1","1","3","31","27",,"o",,,"1",,"2",,"10","20","1","2","3","2",,"2",,0,0,0,0,0,0,0,0,0,0,0,0,0,,"2",
"2012","AT",320947103,560.012285012285,,"6","2012","5","12",1983,"1","1","1","AT","2",,"3","3","1",,,,"3","81",,,"f",,"13","2","1",,,,"15","2","2","2","2",,"2",,0,0,0,5115,2160,28237,0,0,0,0,0,0,0,10802,"2",
"2012","AT",320947104,560.012285012285,,"4","2012","13","3",1993,"1","1","1","AT","2",,"3","1","2","1",,,"3","52","30",,"f",,"4","1","2","2",,,"16","1","1","3","2",,"2","1",22732,0,0,0,0,0,0,0,0,0,0,0,0,,"1",
"2012","AT",321007501,560.012285012285,,"4","2012","22","9",1955,"1","2","3","AT","2",,"3","1","1","1",,,"3","81",,,"b-e",,,,,"2",,,"15","2","2","3","2",,"2",,32011,218,0,9129,0,0,0,0,0,0,0,0,0,2850,"2",
"2012","AT",321007502,560.012285012285,,"3","2012","7","1",1959,"2","2","3","AT","2",,"3","10","2",,,"2","3","33",,,"o",,,,"2",,,,"15","1","2","3","2",,"2",,0,0,0,0,660,0,0,0,0,0,0,0,0,,"2",
"2012","AT",321007503,560.012285012285,,"4","2012","8","2",1983,"1","1","3","AT","2",,"4","1","1","1",,,"2","13",,,"h",,"13","1","2",,,,"18","3","1","2","2",,"2",,31785,0,0,2400,0,0,0,0,0,0,0,0,0,1900,"1",
